Genome_ID	contig_length
plasmid_clusters_all_seqs.fasta	27520
plasmid_clusters_all_seqs.fasta	28240
plasmid_clusters_all_seqs.fasta	28240
plasmid_clusters_all_seqs.fasta	28320
plasmid_clusters_all_seqs.fasta	21760
plasmid_clusters_all_seqs.fasta	28000
plasmid_clusters_all_seqs.fasta	21520
plasmid_clusters_all_seqs.fasta	21280
plasmid_clusters_all_seqs.fasta	21120
plasmid_clusters_all_seqs.fasta	21360
plasmid_clusters_all_seqs.fasta	21440
plasmid_clusters_all_seqs.fasta	21280
plasmid_clusters_all_seqs.fasta	21360
plasmid_clusters_all_seqs.fasta	21360
plasmid_clusters_all_seqs.fasta	21280
plasmid_clusters_all_seqs.fasta	21440
plasmid_clusters_all_seqs.fasta	21120
plasmid_clusters_all_seqs.fasta	21360
plasmid_clusters_all_seqs.fasta	21280
plasmid_clusters_all_seqs.fasta	21280
plasmid_clusters_all_seqs.fasta	21280
plasmid_clusters_all_seqs.fasta	21280
plasmid_clusters_all_seqs.fasta	21360
plasmid_clusters_all_seqs.fasta	60560
plasmid_clusters_all_seqs.fasta	55520
plasmid_clusters_all_seqs.fasta	60320
plasmid_clusters_all_seqs.fasta	60320
plasmid_clusters_all_seqs.fasta	60320
plasmid_clusters_all_seqs.fasta	60480
plasmid_clusters_all_seqs.fasta	60320
plasmid_clusters_all_seqs.fasta	46560
plasmid_clusters_all_seqs.fasta	60320
plasmid_clusters_all_seqs.fasta	46560
plasmid_clusters_all_seqs.fasta	60240
plasmid_clusters_all_seqs.fasta	60400
plasmid_clusters_all_seqs.fasta	60320
plasmid_clusters_all_seqs.fasta	60480
plasmid_clusters_all_seqs.fasta	60320
plasmid_clusters_all_seqs.fasta	60160
plasmid_clusters_all_seqs.fasta	60320
plasmid_clusters_all_seqs.fasta	60320
plasmid_clusters_all_seqs.fasta	26640
plasmid_clusters_all_seqs.fasta	53520
plasmid_clusters_all_seqs.fasta	27760
plasmid_clusters_all_seqs.fasta	33520
plasmid_clusters_all_seqs.fasta	28240
plasmid_clusters_all_seqs.fasta	28400
plasmid_clusters_all_seqs.fasta	28400
plasmid_clusters_all_seqs.fasta	10080
plasmid_clusters_all_seqs.fasta	28400
plasmid_clusters_all_seqs.fasta	27680
plasmid_clusters_all_seqs.fasta	21120
plasmid_clusters_all_seqs.fasta	27440
plasmid_clusters_all_seqs.fasta	19520
plasmid_clusters_all_seqs.fasta	13120
plasmid_clusters_all_seqs.fasta	12000
plasmid_clusters_all_seqs.fasta	11920
plasmid_clusters_all_seqs.fasta	11680
plasmid_clusters_all_seqs.fasta	11280
plasmid_clusters_all_seqs.fasta	29920
plasmid_clusters_all_seqs.fasta	7280
plasmid_clusters_all_seqs.fasta	5120
plasmid_clusters_all_seqs.fasta	32480
plasmid_clusters_all_seqs.fasta	24080
plasmid_clusters_all_seqs.fasta	24080
plasmid_clusters_all_seqs.fasta	24080
plasmid_clusters_all_seqs.fasta	24080
plasmid_clusters_all_seqs.fasta	24080
plasmid_clusters_all_seqs.fasta	23920
plasmid_clusters_all_seqs.fasta	24160
plasmid_clusters_all_seqs.fasta	24320
plasmid_clusters_all_seqs.fasta	24160
plasmid_clusters_all_seqs.fasta	24160
plasmid_clusters_all_seqs.fasta	24080
plasmid_clusters_all_seqs.fasta	24080
plasmid_clusters_all_seqs.fasta	24240
plasmid_clusters_all_seqs.fasta	24160
plasmid_clusters_all_seqs.fasta	10000
plasmid_clusters_all_seqs.fasta	24080
plasmid_clusters_all_seqs.fasta	12880
plasmid_clusters_all_seqs.fasta	6560
plasmid_clusters_all_seqs.fasta	27280
plasmid_clusters_all_seqs.fasta	27280
plasmid_clusters_all_seqs.fasta	32720
plasmid_clusters_all_seqs.fasta	32400
plasmid_clusters_all_seqs.fasta	32480
plasmid_clusters_all_seqs.fasta	13280
plasmid_clusters_all_seqs.fasta	18400
plasmid_clusters_all_seqs.fasta	21360
plasmid_clusters_all_seqs.fasta	17680
plasmid_clusters_all_seqs.fasta	20080
plasmid_clusters_all_seqs.fasta	27360
plasmid_clusters_all_seqs.fasta	27360
plasmid_clusters_all_seqs.fasta	27360
plasmid_clusters_all_seqs.fasta	19520
plasmid_clusters_all_seqs.fasta	29760
plasmid_clusters_all_seqs.fasta	13920
plasmid_clusters_all_seqs.fasta	13920
plasmid_clusters_all_seqs.fasta	18960
plasmid_clusters_all_seqs.fasta	18960
plasmid_clusters_all_seqs.fasta	20080
plasmid_clusters_all_seqs.fasta	10080
plasmid_clusters_all_seqs.fasta	7280
plasmid_clusters_all_seqs.fasta	51600
plasmid_clusters_all_seqs.fasta	21600
plasmid_clusters_all_seqs.fasta	30160
plasmid_clusters_all_seqs.fasta	30000
plasmid_clusters_all_seqs.fasta	21360
plasmid_clusters_all_seqs.fasta	20080
plasmid_clusters_all_seqs.fasta	28960
plasmid_clusters_all_seqs.fasta	16880
plasmid_clusters_all_seqs.fasta	58720
plasmid_clusters_all_seqs.fasta	58640
plasmid_clusters_all_seqs.fasta	58560
plasmid_clusters_all_seqs.fasta	6320
plasmid_clusters_all_seqs.fasta	31200
plasmid_clusters_all_seqs.fasta	31120
plasmid_clusters_all_seqs.fasta	31120
plasmid_clusters_all_seqs.fasta	30880
plasmid_clusters_all_seqs.fasta	31120
plasmid_clusters_all_seqs.fasta	23840
plasmid_clusters_all_seqs.fasta	26320
plasmid_clusters_all_seqs.fasta	24560
plasmid_clusters_all_seqs.fasta	24560
plasmid_clusters_all_seqs.fasta	24640
plasmid_clusters_all_seqs.fasta	24560
plasmid_clusters_all_seqs.fasta	24560
plasmid_clusters_all_seqs.fasta	26240
plasmid_clusters_all_seqs.fasta	24320
plasmid_clusters_all_seqs.fasta	24240
plasmid_clusters_all_seqs.fasta	24320
plasmid_clusters_all_seqs.fasta	24480
plasmid_clusters_all_seqs.fasta	27440
plasmid_clusters_all_seqs.fasta	26480
plasmid_clusters_all_seqs.fasta	27120
plasmid_clusters_all_seqs.fasta	20400
plasmid_clusters_all_seqs.fasta	21040
plasmid_clusters_all_seqs.fasta	20640
plasmid_clusters_all_seqs.fasta	20960
plasmid_clusters_all_seqs.fasta	17760
plasmid_clusters_all_seqs.fasta	17360
plasmid_clusters_all_seqs.fasta	22000
plasmid_clusters_all_seqs.fasta	21840
plasmid_clusters_all_seqs.fasta	21600
plasmid_clusters_all_seqs.fasta	9840
plasmid_clusters_all_seqs.fasta	8800
plasmid_clusters_all_seqs.fasta	9360
plasmid_clusters_all_seqs.fasta	30640
plasmid_clusters_all_seqs.fasta	22960
plasmid_clusters_all_seqs.fasta	22880
plasmid_clusters_all_seqs.fasta	22880
plasmid_clusters_all_seqs.fasta	30800
plasmid_clusters_all_seqs.fasta	6080
plasmid_clusters_all_seqs.fasta	29600
plasmid_clusters_all_seqs.fasta	28560
plasmid_clusters_all_seqs.fasta	28320
plasmid_clusters_all_seqs.fasta	27680
plasmid_clusters_all_seqs.fasta	30880
plasmid_clusters_all_seqs.fasta	31360
plasmid_clusters_all_seqs.fasta	25040
plasmid_clusters_all_seqs.fasta	24880
plasmid_clusters_all_seqs.fasta	25120
plasmid_clusters_all_seqs.fasta	25520
plasmid_clusters_all_seqs.fasta	25520
plasmid_clusters_all_seqs.fasta	25520
plasmid_clusters_all_seqs.fasta	25520
plasmid_clusters_all_seqs.fasta	51760
plasmid_clusters_all_seqs.fasta	26480
plasmid_clusters_all_seqs.fasta	10640
plasmid_clusters_all_seqs.fasta	8560
plasmid_clusters_all_seqs.fasta	8000
plasmid_clusters_all_seqs.fasta	55760
plasmid_clusters_all_seqs.fasta	30160
plasmid_clusters_all_seqs.fasta	30160
plasmid_clusters_all_seqs.fasta	30000
plasmid_clusters_all_seqs.fasta	25200
plasmid_clusters_all_seqs.fasta	10800
plasmid_clusters_all_seqs.fasta	18640
plasmid_clusters_all_seqs.fasta	16640
plasmid_clusters_all_seqs.fasta	16640
plasmid_clusters_all_seqs.fasta	25760
plasmid_clusters_all_seqs.fasta	25680
plasmid_clusters_all_seqs.fasta	25200
plasmid_clusters_all_seqs.fasta	25520
plasmid_clusters_all_seqs.fasta	25680
plasmid_clusters_all_seqs.fasta	25680
plasmid_clusters_all_seqs.fasta	17120
plasmid_clusters_all_seqs.fasta	17680
plasmid_clusters_all_seqs.fasta	31360
plasmid_clusters_all_seqs.fasta	23360
plasmid_clusters_all_seqs.fasta	23360
plasmid_clusters_all_seqs.fasta	31120
plasmid_clusters_all_seqs.fasta	23520
plasmid_clusters_all_seqs.fasta	23440
plasmid_clusters_all_seqs.fasta	23520
plasmid_clusters_all_seqs.fasta	24160
plasmid_clusters_all_seqs.fasta	23600
plasmid_clusters_all_seqs.fasta	22000
plasmid_clusters_all_seqs.fasta	21840
plasmid_clusters_all_seqs.fasta	21840
plasmid_clusters_all_seqs.fasta	22000
plasmid_clusters_all_seqs.fasta	9600
plasmid_clusters_all_seqs.fasta	8640
plasmid_clusters_all_seqs.fasta	9600
plasmid_clusters_all_seqs.fasta	8640
plasmid_clusters_all_seqs.fasta	9520
plasmid_clusters_all_seqs.fasta	9520
plasmid_clusters_all_seqs.fasta	9520
plasmid_clusters_all_seqs.fasta	9440
plasmid_clusters_all_seqs.fasta	9360
plasmid_clusters_all_seqs.fasta	9440
plasmid_clusters_all_seqs.fasta	8480
plasmid_clusters_all_seqs.fasta	9520
plasmid_clusters_all_seqs.fasta	9360
plasmid_clusters_all_seqs.fasta	9360
plasmid_clusters_all_seqs.fasta	41520
plasmid_clusters_all_seqs.fasta	17840
plasmid_clusters_all_seqs.fasta	23600
plasmid_clusters_all_seqs.fasta	23680
plasmid_clusters_all_seqs.fasta	18000
plasmid_clusters_all_seqs.fasta	23680
plasmid_clusters_all_seqs.fasta	7440
plasmid_clusters_all_seqs.fasta	23840
plasmid_clusters_all_seqs.fasta	8800
plasmid_clusters_all_seqs.fasta	8880
plasmid_clusters_all_seqs.fasta	8800
plasmid_clusters_all_seqs.fasta	8800
plasmid_clusters_all_seqs.fasta	8800
plasmid_clusters_all_seqs.fasta	8800
plasmid_clusters_all_seqs.fasta	8800
plasmid_clusters_all_seqs.fasta	8800
plasmid_clusters_all_seqs.fasta	8720
plasmid_clusters_all_seqs.fasta	8800
plasmid_clusters_all_seqs.fasta	8800
plasmid_clusters_all_seqs.fasta	8720
plasmid_clusters_all_seqs.fasta	8720
plasmid_clusters_all_seqs.fasta	11920
plasmid_clusters_all_seqs.fasta	8800
plasmid_clusters_all_seqs.fasta	8800
plasmid_clusters_all_seqs.fasta	8800
plasmid_clusters_all_seqs.fasta	8800
plasmid_clusters_all_seqs.fasta	25360
plasmid_clusters_all_seqs.fasta	25120
plasmid_clusters_all_seqs.fasta	7920
plasmid_clusters_all_seqs.fasta	7440
plasmid_clusters_all_seqs.fasta	54480
plasmid_clusters_all_seqs.fasta	24560
plasmid_clusters_all_seqs.fasta	10320
plasmid_clusters_all_seqs.fasta	7120
plasmid_clusters_all_seqs.fasta	24560
plasmid_clusters_all_seqs.fasta	24560
plasmid_clusters_all_seqs.fasta	24560
plasmid_clusters_all_seqs.fasta	24400
plasmid_clusters_all_seqs.fasta	24880
plasmid_clusters_all_seqs.fasta	24960
plasmid_clusters_all_seqs.fasta	7200
plasmid_clusters_all_seqs.fasta	24960
plasmid_clusters_all_seqs.fasta	24960
plasmid_clusters_all_seqs.fasta	21680
plasmid_clusters_all_seqs.fasta	46960
plasmid_clusters_all_seqs.fasta	28240
plasmid_clusters_all_seqs.fasta	10960
plasmid_clusters_all_seqs.fasta	13920
plasmid_clusters_all_seqs.fasta	28080
plasmid_clusters_all_seqs.fasta	27760
plasmid_clusters_all_seqs.fasta	27840
plasmid_clusters_all_seqs.fasta	27520
plasmid_clusters_all_seqs.fasta	27840
plasmid_clusters_all_seqs.fasta	27600
plasmid_clusters_all_seqs.fasta	27760
plasmid_clusters_all_seqs.fasta	27840
plasmid_clusters_all_seqs.fasta	27440
plasmid_clusters_all_seqs.fasta	21760
plasmid_clusters_all_seqs.fasta	20080
plasmid_clusters_all_seqs.fasta	22800
plasmid_clusters_all_seqs.fasta	22640
plasmid_clusters_all_seqs.fasta	22480
plasmid_clusters_all_seqs.fasta	22560
plasmid_clusters_all_seqs.fasta	22080
plasmid_clusters_all_seqs.fasta	22720
plasmid_clusters_all_seqs.fasta	10240
plasmid_clusters_all_seqs.fasta	8880
plasmid_clusters_all_seqs.fasta	8800
plasmid_clusters_all_seqs.fasta	8880
plasmid_clusters_all_seqs.fasta	8880
plasmid_clusters_all_seqs.fasta	8880
plasmid_clusters_all_seqs.fasta	8800
plasmid_clusters_all_seqs.fasta	8800
plasmid_clusters_all_seqs.fasta	54960
plasmid_clusters_all_seqs.fasta	54800
plasmid_clusters_all_seqs.fasta	54720
plasmid_clusters_all_seqs.fasta	54720
plasmid_clusters_all_seqs.fasta	54880
plasmid_clusters_all_seqs.fasta	54720
plasmid_clusters_all_seqs.fasta	53760
plasmid_clusters_all_seqs.fasta	5040
plasmid_clusters_all_seqs.fasta	34880
plasmid_clusters_all_seqs.fasta	29520
plasmid_clusters_all_seqs.fasta	29440
plasmid_clusters_all_seqs.fasta	28320
plasmid_clusters_all_seqs.fasta	29840
plasmid_clusters_all_seqs.fasta	29600
plasmid_clusters_all_seqs.fasta	29600
plasmid_clusters_all_seqs.fasta	5360
plasmid_clusters_all_seqs.fasta	5120
plasmid_clusters_all_seqs.fasta	29760
plasmid_clusters_all_seqs.fasta	10080
plasmid_clusters_all_seqs.fasta	7600
plasmid_clusters_all_seqs.fasta	29120
plasmid_clusters_all_seqs.fasta	29680
plasmid_clusters_all_seqs.fasta	5280
plasmid_clusters_all_seqs.fasta	29680
plasmid_clusters_all_seqs.fasta	29520
plasmid_clusters_all_seqs.fasta	5280
plasmid_clusters_all_seqs.fasta	29680
plasmid_clusters_all_seqs.fasta	29280
plasmid_clusters_all_seqs.fasta	29760
plasmid_clusters_all_seqs.fasta	29760
plasmid_clusters_all_seqs.fasta	29760
plasmid_clusters_all_seqs.fasta	5200
plasmid_clusters_all_seqs.fasta	27920
plasmid_clusters_all_seqs.fasta	5200
plasmid_clusters_all_seqs.fasta	5280
plasmid_clusters_all_seqs.fasta	5280
plasmid_clusters_all_seqs.fasta	5200
plasmid_clusters_all_seqs.fasta	29520
plasmid_clusters_all_seqs.fasta	7440
plasmid_clusters_all_seqs.fasta	5280
plasmid_clusters_all_seqs.fasta	29600
plasmid_clusters_all_seqs.fasta	29440
plasmid_clusters_all_seqs.fasta	5520
plasmid_clusters_all_seqs.fasta	5280
plasmid_clusters_all_seqs.fasta	22640
plasmid_clusters_all_seqs.fasta	22720
plasmid_clusters_all_seqs.fasta	22640
plasmid_clusters_all_seqs.fasta	41120
plasmid_clusters_all_seqs.fasta	17200
plasmid_clusters_all_seqs.fasta	24320
plasmid_clusters_all_seqs.fasta	24320
plasmid_clusters_all_seqs.fasta	17360
plasmid_clusters_all_seqs.fasta	17200
plasmid_clusters_all_seqs.fasta	17200
plasmid_clusters_all_seqs.fasta	17280
plasmid_clusters_all_seqs.fasta	17280
plasmid_clusters_all_seqs.fasta	17280
plasmid_clusters_all_seqs.fasta	10720
plasmid_clusters_all_seqs.fasta	17280
plasmid_clusters_all_seqs.fasta	24160
plasmid_clusters_all_seqs.fasta	24400
plasmid_clusters_all_seqs.fasta	24160
plasmid_clusters_all_seqs.fasta	24400
plasmid_clusters_all_seqs.fasta	24400
plasmid_clusters_all_seqs.fasta	24400
plasmid_clusters_all_seqs.fasta	16480
plasmid_clusters_all_seqs.fasta	23680
plasmid_clusters_all_seqs.fasta	17280
plasmid_clusters_all_seqs.fasta	37280
plasmid_clusters_all_seqs.fasta	27760
plasmid_clusters_all_seqs.fasta	27840
plasmid_clusters_all_seqs.fasta	5120
plasmid_clusters_all_seqs.fasta	27840
plasmid_clusters_all_seqs.fasta	27840
plasmid_clusters_all_seqs.fasta	27840
plasmid_clusters_all_seqs.fasta	27840
plasmid_clusters_all_seqs.fasta	30560
plasmid_clusters_all_seqs.fasta	27840
plasmid_clusters_all_seqs.fasta	27840
plasmid_clusters_all_seqs.fasta	27760
plasmid_clusters_all_seqs.fasta	27840
plasmid_clusters_all_seqs.fasta	27840
plasmid_clusters_all_seqs.fasta	27840
plasmid_clusters_all_seqs.fasta	27760
plasmid_clusters_all_seqs.fasta	27760
plasmid_clusters_all_seqs.fasta	27520
plasmid_clusters_all_seqs.fasta	27680
plasmid_clusters_all_seqs.fasta	19920
plasmid_clusters_all_seqs.fasta	18720
plasmid_clusters_all_seqs.fasta	22320
plasmid_clusters_all_seqs.fasta	22160
plasmid_clusters_all_seqs.fasta	26560
plasmid_clusters_all_seqs.fasta	15360
plasmid_clusters_all_seqs.fasta	27200
plasmid_clusters_all_seqs.fasta	30000
plasmid_clusters_all_seqs.fasta	12080
plasmid_clusters_all_seqs.fasta	30640
plasmid_clusters_all_seqs.fasta	30000
plasmid_clusters_all_seqs.fasta	31040
plasmid_clusters_all_seqs.fasta	30880
plasmid_clusters_all_seqs.fasta	25200
plasmid_clusters_all_seqs.fasta	29360
plasmid_clusters_all_seqs.fasta	27040
plasmid_clusters_all_seqs.fasta	61120
plasmid_clusters_all_seqs.fasta	40080
plasmid_clusters_all_seqs.fasta	26960
plasmid_clusters_all_seqs.fasta	26960
plasmid_clusters_all_seqs.fasta	26960
plasmid_clusters_all_seqs.fasta	26640
plasmid_clusters_all_seqs.fasta	26560
plasmid_clusters_all_seqs.fasta	26640
plasmid_clusters_all_seqs.fasta	26640
plasmid_clusters_all_seqs.fasta	26560
plasmid_clusters_all_seqs.fasta	26560
plasmid_clusters_all_seqs.fasta	26560
plasmid_clusters_all_seqs.fasta	26560
plasmid_clusters_all_seqs.fasta	26560
plasmid_clusters_all_seqs.fasta	26640
plasmid_clusters_all_seqs.fasta	26640
plasmid_clusters_all_seqs.fasta	26960
plasmid_clusters_all_seqs.fasta	26960
plasmid_clusters_all_seqs.fasta	29520
plasmid_clusters_all_seqs.fasta	40640
plasmid_clusters_all_seqs.fasta	36800
plasmid_clusters_all_seqs.fasta	44240
plasmid_clusters_all_seqs.fasta	67040
plasmid_clusters_all_seqs.fasta	26560
plasmid_clusters_all_seqs.fasta	26480
plasmid_clusters_all_seqs.fasta	26480
plasmid_clusters_all_seqs.fasta	26560
plasmid_clusters_all_seqs.fasta	26480
plasmid_clusters_all_seqs.fasta	25200
plasmid_clusters_all_seqs.fasta	28720
plasmid_clusters_all_seqs.fasta	24240
plasmid_clusters_all_seqs.fasta	28560
plasmid_clusters_all_seqs.fasta	30720
plasmid_clusters_all_seqs.fasta	30400
plasmid_clusters_all_seqs.fasta	30320
plasmid_clusters_all_seqs.fasta	31200
plasmid_clusters_all_seqs.fasta	36080
plasmid_clusters_all_seqs.fasta	29680
plasmid_clusters_all_seqs.fasta	16800
plasmid_clusters_all_seqs.fasta	55760
plasmid_clusters_all_seqs.fasta	31280
plasmid_clusters_all_seqs.fasta	7440
plasmid_clusters_all_seqs.fasta	5040
plasmid_clusters_all_seqs.fasta	9760
plasmid_clusters_all_seqs.fasta	31200
plasmid_clusters_all_seqs.fasta	5600
plasmid_clusters_all_seqs.fasta	9520
plasmid_clusters_all_seqs.fasta	30720
plasmid_clusters_all_seqs.fasta	10640
plasmid_clusters_all_seqs.fasta	8880
plasmid_clusters_all_seqs.fasta	27120
plasmid_clusters_all_seqs.fasta	27040
plasmid_clusters_all_seqs.fasta	24640
plasmid_clusters_all_seqs.fasta	25840
plasmid_clusters_all_seqs.fasta	25520
plasmid_clusters_all_seqs.fasta	30640
plasmid_clusters_all_seqs.fasta	28960
plasmid_clusters_all_seqs.fasta	8560
plasmid_clusters_all_seqs.fasta	20640
plasmid_clusters_all_seqs.fasta	29520
plasmid_clusters_all_seqs.fasta	27600
plasmid_clusters_all_seqs.fasta	25680
plasmid_clusters_all_seqs.fasta	20720
plasmid_clusters_all_seqs.fasta	25600
plasmid_clusters_all_seqs.fasta	26480
plasmid_clusters_all_seqs.fasta	30320
plasmid_clusters_all_seqs.fasta	7760
plasmid_clusters_all_seqs.fasta	30000
plasmid_clusters_all_seqs.fasta	7120
plasmid_clusters_all_seqs.fasta	27440
plasmid_clusters_all_seqs.fasta	10640
plasmid_clusters_all_seqs.fasta	24320
plasmid_clusters_all_seqs.fasta	28800
plasmid_clusters_all_seqs.fasta	6320
plasmid_clusters_all_seqs.fasta	21280
plasmid_clusters_all_seqs.fasta	6320
plasmid_clusters_all_seqs.fasta	6480
plasmid_clusters_all_seqs.fasta	21280
plasmid_clusters_all_seqs.fasta	28720
plasmid_clusters_all_seqs.fasta	28720
plasmid_clusters_all_seqs.fasta	28640
plasmid_clusters_all_seqs.fasta	29920
plasmid_clusters_all_seqs.fasta	27200
plasmid_clusters_all_seqs.fasta	11440
plasmid_clusters_all_seqs.fasta	10000
plasmid_clusters_all_seqs.fasta	11280
plasmid_clusters_all_seqs.fasta	10160
plasmid_clusters_all_seqs.fasta	27120
plasmid_clusters_all_seqs.fasta	10160
plasmid_clusters_all_seqs.fasta	10080
plasmid_clusters_all_seqs.fasta	10240
plasmid_clusters_all_seqs.fasta	26480
plasmid_clusters_all_seqs.fasta	30880
plasmid_clusters_all_seqs.fasta	30800
plasmid_clusters_all_seqs.fasta	30000
plasmid_clusters_all_seqs.fasta	26960
plasmid_clusters_all_seqs.fasta	29440
plasmid_clusters_all_seqs.fasta	6320
plasmid_clusters_all_seqs.fasta	30000
plasmid_clusters_all_seqs.fasta	17440
plasmid_clusters_all_seqs.fasta	23840
plasmid_clusters_all_seqs.fasta	30800
plasmid_clusters_all_seqs.fasta	29120
plasmid_clusters_all_seqs.fasta	21040
plasmid_clusters_all_seqs.fasta	21040
plasmid_clusters_all_seqs.fasta	21040
plasmid_clusters_all_seqs.fasta	30160
plasmid_clusters_all_seqs.fasta	8160
plasmid_clusters_all_seqs.fasta	8160
plasmid_clusters_all_seqs.fasta	8160
plasmid_clusters_all_seqs.fasta	8160
plasmid_clusters_all_seqs.fasta	8160
plasmid_clusters_all_seqs.fasta	13200
plasmid_clusters_all_seqs.fasta	30160
plasmid_clusters_all_seqs.fasta	8960
plasmid_clusters_all_seqs.fasta	8160
plasmid_clusters_all_seqs.fasta	6880
plasmid_clusters_all_seqs.fasta	8080
plasmid_clusters_all_seqs.fasta	5440
plasmid_clusters_all_seqs.fasta	5440
plasmid_clusters_all_seqs.fasta	8080
plasmid_clusters_all_seqs.fasta	30080
plasmid_clusters_all_seqs.fasta	30080
plasmid_clusters_all_seqs.fasta	6320
plasmid_clusters_all_seqs.fasta	30240
plasmid_clusters_all_seqs.fasta	7040
plasmid_clusters_all_seqs.fasta	7920
plasmid_clusters_all_seqs.fasta	11440
plasmid_clusters_all_seqs.fasta	7040
plasmid_clusters_all_seqs.fasta	7680
plasmid_clusters_all_seqs.fasta	9280
plasmid_clusters_all_seqs.fasta	7440
plasmid_clusters_all_seqs.fasta	6880
plasmid_clusters_all_seqs.fasta	7440
plasmid_clusters_all_seqs.fasta	29600
plasmid_clusters_all_seqs.fasta	5360
plasmid_clusters_all_seqs.fasta	8560
plasmid_clusters_all_seqs.fasta	10640
plasmid_clusters_all_seqs.fasta	30640
plasmid_clusters_all_seqs.fasta	7360
plasmid_clusters_all_seqs.fasta	10400
plasmid_clusters_all_seqs.fasta	5920
plasmid_clusters_all_seqs.fasta	29520
plasmid_clusters_all_seqs.fasta	15760
plasmid_clusters_all_seqs.fasta	28880
plasmid_clusters_all_seqs.fasta	21200
plasmid_clusters_all_seqs.fasta	21040
plasmid_clusters_all_seqs.fasta	21040
plasmid_clusters_all_seqs.fasta	5920
plasmid_clusters_all_seqs.fasta	21040
plasmid_clusters_all_seqs.fasta	21200
plasmid_clusters_all_seqs.fasta	21040
plasmid_clusters_all_seqs.fasta	5040
plasmid_clusters_all_seqs.fasta	21040
plasmid_clusters_all_seqs.fasta	21200
plasmid_clusters_all_seqs.fasta	39040
plasmid_clusters_all_seqs.fasta	8400
plasmid_clusters_all_seqs.fasta	5040
plasmid_clusters_all_seqs.fasta	8400
plasmid_clusters_all_seqs.fasta	5120
plasmid_clusters_all_seqs.fasta	8400
plasmid_clusters_all_seqs.fasta	4960
plasmid_clusters_all_seqs.fasta	8400
plasmid_clusters_all_seqs.fasta	5200
plasmid_clusters_all_seqs.fasta	8080
plasmid_clusters_all_seqs.fasta	5200
plasmid_clusters_all_seqs.fasta	8400
plasmid_clusters_all_seqs.fasta	5200
plasmid_clusters_all_seqs.fasta	8400
plasmid_clusters_all_seqs.fasta	5200
plasmid_clusters_all_seqs.fasta	8400
plasmid_clusters_all_seqs.fasta	5200
plasmid_clusters_all_seqs.fasta	8400
plasmid_clusters_all_seqs.fasta	5040
plasmid_clusters_all_seqs.fasta	8400
plasmid_clusters_all_seqs.fasta	5200
plasmid_clusters_all_seqs.fasta	7840
plasmid_clusters_all_seqs.fasta	5120
plasmid_clusters_all_seqs.fasta	8400
plasmid_clusters_all_seqs.fasta	6240
plasmid_clusters_all_seqs.fasta	26480
plasmid_clusters_all_seqs.fasta	30320
plasmid_clusters_all_seqs.fasta	8880
plasmid_clusters_all_seqs.fasta	7840
plasmid_clusters_all_seqs.fasta	30320
plasmid_clusters_all_seqs.fasta	30080
plasmid_clusters_all_seqs.fasta	5920
plasmid_clusters_all_seqs.fasta	5280
plasmid_clusters_all_seqs.fasta	5120
plasmid_clusters_all_seqs.fasta	7120
plasmid_clusters_all_seqs.fasta	6080
plasmid_clusters_all_seqs.fasta	6160
plasmid_clusters_all_seqs.fasta	30080
plasmid_clusters_all_seqs.fasta	30720
plasmid_clusters_all_seqs.fasta	5920
plasmid_clusters_all_seqs.fasta	5280
plasmid_clusters_all_seqs.fasta	5920
plasmid_clusters_all_seqs.fasta	7920
plasmid_clusters_all_seqs.fasta	15440
plasmid_clusters_all_seqs.fasta	30000
plasmid_clusters_all_seqs.fasta	13280
plasmid_clusters_all_seqs.fasta	30800
plasmid_clusters_all_seqs.fasta	7360
plasmid_clusters_all_seqs.fasta	8800
plasmid_clusters_all_seqs.fasta	27760
plasmid_clusters_all_seqs.fasta	27680
plasmid_clusters_all_seqs.fasta	28640
plasmid_clusters_all_seqs.fasta	26480
plasmid_clusters_all_seqs.fasta	26480
plasmid_clusters_all_seqs.fasta	26480
plasmid_clusters_all_seqs.fasta	26480
plasmid_clusters_all_seqs.fasta	26480
plasmid_clusters_all_seqs.fasta	26480
plasmid_clusters_all_seqs.fasta	26480
plasmid_clusters_all_seqs.fasta	26400
plasmid_clusters_all_seqs.fasta	26480
plasmid_clusters_all_seqs.fasta	26400
plasmid_clusters_all_seqs.fasta	26480
plasmid_clusters_all_seqs.fasta	26480
plasmid_clusters_all_seqs.fasta	26480
plasmid_clusters_all_seqs.fasta	26480
plasmid_clusters_all_seqs.fasta	26480
plasmid_clusters_all_seqs.fasta	18800
plasmid_clusters_all_seqs.fasta	18720
plasmid_clusters_all_seqs.fasta	18160
plasmid_clusters_all_seqs.fasta	26480
plasmid_clusters_all_seqs.fasta	30320
plasmid_clusters_all_seqs.fasta	29360
plasmid_clusters_all_seqs.fasta	8800
plasmid_clusters_all_seqs.fasta	7680
plasmid_clusters_all_seqs.fasta	30400
plasmid_clusters_all_seqs.fasta	30480
plasmid_clusters_all_seqs.fasta	14000
plasmid_clusters_all_seqs.fasta	21120
plasmid_clusters_all_seqs.fasta	18880
plasmid_clusters_all_seqs.fasta	18880
plasmid_clusters_all_seqs.fasta	18880
plasmid_clusters_all_seqs.fasta	20000
plasmid_clusters_all_seqs.fasta	20560
plasmid_clusters_all_seqs.fasta	21040
plasmid_clusters_all_seqs.fasta	27840
plasmid_clusters_all_seqs.fasta	5840
plasmid_clusters_all_seqs.fasta	11040
plasmid_clusters_all_seqs.fasta	5600
